identifier,file,mediatype,collection,title,creator,publisher,language,description,contributor,date,subject[0],subject[1],subject[3],licenseurl,scanner,source
Palaayana-1946,Palaayana.pdf,texts,opensource,ಪಲಾಯನ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Palaayana,Digital Library of India,1946,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363180
Panchavaarshhika-Yoojane-1953,Panchavaarshhika-Yoojane.pdf,texts,opensource,ಪಂಚವಾರ್ಷಿಕ ಯೋಜನೆ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Panchavaarshhika-Yoojane,Digital Library of India,1953,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363439
Panpaasthaana-Varnd-anan-1955,Panpaasthaana-Varnd-anan.pdf,texts,opensource,ಪಂಪಾಸ್ಥಾನ ವರ್ಣನಂ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Panpaasthaana-Varnd-anan,Digital Library of India,1955,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363121
Paradeya-Hinde-1948,Paradeya-Hinde.pdf,texts,opensource,ಪರದೆಯ ಹಿಂದೆ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Paradeya-Hinde,Digital Library of India,1948,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364770
Parashuraama-1931,Parashuraama.pdf,texts,opensource,ಪರಶುರಾಮ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Parashuraama,Digital Library of India,1931,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362866
Pariiqs-e-Maale-1952,Pariiqs-e-Maale.pdf,texts,opensource,ಪರೀಕ್ಷೆ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Pariiqs-e-Maale,Digital Library of India,1952,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364834
Parind-iitaa-1951,Parind-iitaa.pdf,texts,opensource,ಪರಿಣೀತಾ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Parind-iitaa,Digital Library of India,1951,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362699
Pataaki-Kattu-1944,Pataaki-Kattu.pdf,texts,opensource,ಪಟಾಕಿ ಕಟ್ಟು,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Pataaki-Kattu,Digital Library of India,1944,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362659
Patitooddhaara-1953,Patitooddhaara.pdf,texts,opensource,ಪತಿತೋದ್ಧಾರ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Patitooddhaara,Digital Library of India,1953,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363382
Pattand-ada-Hudugi-1955,Pattand-ada-Hudugi.pdf,texts,opensource,ಪಟ್ಟಣದ ಹುಡುಗಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Pattand-ada-Hudugi,Digital Library of India,1955,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363189
Payand-ada-Haadiyalli-1995,Payand-ada-Haadiyalli.pdf,texts,opensource,ಪೆರುಮಾಳ್ ತಿರುಮೋಳಿ,ಎ. ಅನಂತ ನರಸಿಂಹಾಚಾರ್,ಯು.ಡಿ.ಎಲ್ ಟಿ.ಟಿ.ಡಿ ತಿರುಪತಿ,kan,Payand-ada-Haadiyalli,Digital Library of India,1995,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,S.V. Digital Library- Tirupati,http://www.dli.ernet.in/handle/2015/382258
Perumal-Tirumozi-1995,Perumal-Tirumozi.pdf,texts,opensource,ಪೆರುಮಾಳ್ ತಿರುಮೋಳಿ,ಎ. ಅನಂತ ನರಸಿಂಹಾಚಾರ್,ಯು.ಡಿ.ಎಲ್ ಟಿ.ಟಿ.ಡಿ ತಿರುಪತಿ,kan,Perumal-Tirumozi,Digital Library of India,1995,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,S.V. Digital Library- Tirupati,http://www.dli.ernet.in/handle/2015/382258
Phalapraapti-1955,Phalapraapti.pdf,texts,opensource,ಫಲಪ್ರಾಪ್ತಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Phalapraapti,Digital Library of India,1955,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362652
Pirangigala-Utpaata-1930,Pirangigala-Utpaata.pdf,texts,opensource,ಫಿರಂಗಿಗಳ ಉತ್ಪಾತ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Pirangigala-Utpaata,Digital Library of India,1930,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364835
Pirangiya-Pratihinse-1934,Pirangiya-Pratihinse.pdf,texts,opensource,ಪಿರಂಗಿಯ ಪ್ರತಿಹಿಂಸೆ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Pirangiya-Pratihinse,Digital Library of India,1934,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362614
Poostamaastara-13-1932,Poostamaastara-13.pdf,texts,opensource,ಪೋಸ್ಟಮಾಸ್ತರ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Poostamaastara-13,Digital Library of India,1932,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362765
Praachiina-Saahitya-1948,Praachiina-Saahitya.pdf,texts,opensource,ಪ್ರಾಚೀನ ಸಾಹಿತ್ಯ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Praachiina-Saahitya,Digital Library of India,1948,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362886
Qs-aatateija-Svaamibhakti-1955,Qs-aatateija-Svaamibhakti.pdf,texts,opensource,ಕ್ಷಾತ್ರತೇಜ ಅಥವಾ ಸ್ವಾಮಿಭಕ್ತಿ ಪ್ರದರ್ಶನ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Qs-aatateija-Svaamibhakti,Digital Library of India,1955,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364841
Raagamilana-1943,Raagamilana.pdf,texts,opensource,ರಾಗಮಿಲನ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raagamilana,Digital Library of India,1943,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363108
Raajaa-Puruurava-1952,Raajaa-Puruurava.pdf,texts,opensource,ರಾಜಾ ಪುರೂರವ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raajaa-Puruurava,Digital Library of India,1952,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364529
Raajaamalayasinha-Modalaneya-1954,Raajaamalayasinha-Modalaneya.pdf,texts,opensource,ರಾಜಾಮಲಯಸಿಂಹ ಭಾಗ ೧,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raajaamalayasinha-Modalaneya,Digital Library of India,1954,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363316
Raajadroohi-1955,Raajadroohi.pdf,texts,opensource,ರಾಜದ್ರೋಹಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raajadroohi,Digital Library of India,1955,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362829
Raajanandini-1928,Raajanandini.pdf,texts,opensource,ರಾಜನಂದಿನಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raajanandini,Digital Library of India,1928,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364762
Raajayoogi-1940,Raajayoogi.pdf,texts,opensource,ರಾಜಯೋಗಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raajayoogi,Digital Library of India,1940,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364548
Raajyaangatattagalu-1954,Raajyaangatattagalu.pdf,texts,opensource,ರಾಜ್ಯಾಂಗತತ್ವಗಳು,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raajyaangatattagalu,Digital Library of India,1954,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363558
Raakaachandra-Seidu-1931,Raakaachandra-Seidu.pdf,texts,opensource,ರಾಕಾಚಂದ್ರ ಅಥವಾ ಸೇಡು,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raakaachandra-Seidu,Digital Library of India,1931,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362616
Raamaayand-a-Kathaa-1939,Raamaayand-a-Kathaa.pdf,texts,opensource,ರಾಮಾಯಣದ ಕಥಾ ಸಂಗ್ರಹ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raamaayand-a-Kathaa,Digital Library of India,1939,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363553
Raamachandra-1928,Raamachandra.pdf,texts,opensource,ರಾಮಚಂದ್ರ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raamachandra,Digital Library of India,1928,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364839
Raand-ii-Arund-akumaari-1936,Raand-ii-Arund-akumaari.pdf,texts,opensource,ರಾಣಿ ಅರುಣಕುಮಾರಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raand-ii-Arund-akumaari,Digital Library of India,1936,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364674
Raaqs-asana-Mudrike-1942,Raaqs-asana-Mudrike.pdf,texts,opensource,ರಾಕ್ಷಸನ ಮುದ್ರಿಕೆ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raaqs-asana-Mudrike,Digital Library of India,1942,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364662
Raghannana-Kalipada-1945,Raghannana-Kalipada.pdf,texts,opensource,ರಾಘಣ್ಣನ ಕಲಿಪದ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಮಿತ್ರಮಾಧ್ಯಮ,kan,Raghannana-Kalipada,Digital Library of India,1945,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363689
Rahasyagalu-1933,Rahasyagalu.pdf,texts,opensource,ರಹಸ್ಯಗಳು,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Rahasyagalu,Digital Library of India,1933,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363133
Rakkasatangadi-1950,Rakkasatangadi.pdf,texts,opensource,ರಕ್ಕಸತಂಗಡಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Rakkasatangadi,Digital Library of India,1950,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362743
Raktaakshhi-28-1932,Raktaakshhi-28.pdf,texts,opensource,ರಕ್ತಾಕ್ಷಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Raktaakshhi-28,Digital Library of India,1932,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363639
Ramaanaatha-7-1946,Ramaanaatha-7.pdf,texts,opensource,\tರಮಾನಾಥ ೭,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Ramaanaatha-7,Digital Library of India,1946,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364737
Ramanujara-Brahma-1991,Ramanujara-Brahma.pdf,texts,opensource,ರಾಮಾನುಜರ ಬ್ರಹ್ಮಸೂತ್ರ ಭಾಷ್ಯ,ಹೆಚ್. ಜೆ. ರಾಮೈಯ್ಯಂಗಾರ್,ಮಿತ್ರಮಾಧ್ಯಮ,kan,Ramanujara-Brahma,Digital Library of India,1991,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,S.V. Digital Library- Tirupati,http://www.dli.ernet.in/handle/2015/382263
Rangamanga-Ranjanuudyaana-1941,Rangamanga-Ranjanuudyaana.pdf,texts,opensource,ರಂಗಮಂಗ ರಂಜನೋದ್ಯಾನ - ಶ್ರೀರಂಗ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Rangamanga-Ranjanuudyaana,Digital Library of India,1941,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364705
Rangand-nd-ana-Kanasina-1951,Rangand-nd-ana-Kanasina.pdf,texts,opensource,ರಂಗಣ್ಣನ ಕನಸಿನ ದಿನಗಳು,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Rangand-nd-ana-Kanasina,Digital Library of India,1951,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362716
Rasa-Ratnaakaran-1932,Rasa-Ratnaakaran.pdf,texts,opensource,ರಸ ರತ್ನಾಕರಂ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Rasa-Ratnaakaran,Digital Library of India,1932,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362882
Rasa-Sarasvati-1954,Rasa-Sarasvati.pdf,texts,opensource,ರಸ ಸರಸ್ವತಿ ಇತರ ಕವನಗಳು,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Rasa-Sarasvati,Digital Library of India,1954,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363072
Rasaayana-Shaasatra-1952,Rasaayana-Shaasatra.pdf,texts,opensource,ರಸಾಯನ ಶಾಸ್ತ್ರ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Rasaayana-Shaasatra,Digital Library of India,1952,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362904
Rasahashhi-1950,Rasahashhi.pdf,texts,opensource,ರಸಹಷಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Rasahashhi,Digital Library of India,1950,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362980
Ratnaavalii-1954,Ratnaavalii.pdf,texts,opensource,ರತ್ನಾವಳಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Ratnaavalii,Digital Library of India,1954,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363341
Ratnaavatii-Kalyaand-a-1931,Ratnaavatii-Kalyaand-a.pdf,texts,opensource,ರತ್ನಾವತಿ ಕಲ್ಯಾಣ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Ratnaavatii-Kalyaand-a,Digital Library of India,1931,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362938
Saadhana-Kutiira-1940,Saadhana-Kutiira.pdf,texts,opensource,ಸಾಧನ ಕುಟೀರ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Saadhana-Kutiira,Digital Library of India,1940,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/364571
Saahitya-Mand-emaale-1930,Saahitya-Mand-emaale.pdf,texts,opensource,ಸಾಹಿತ್ಯ ಮಣಿಮಾಲೆ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Saahitya-Mand-emaale,Digital Library of India,1930,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362894
Saahitya-Shakti-1950,Saahitya-Shakti.pdf,texts,opensource,ಸಾಹಿತ್ಯ ಶಕ್ತಿ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Saahitya-Shakti,Digital Library of India,1950,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/362996
Saamyavaada-1938,Saamyavaada.pdf,texts,opensource,ಸಾಮ್ಯವಾದ,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Saamyavaada,Digital Library of India,1938,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363370
Saarvajanika-Hand-akaasu-1954,Saarvajanika-Hand-akaasu.pdf,texts,opensource,ಸಾರ್ವಜನಿಕ ಹಣಕಾಸು,ಪಾನ್ಯಂ ಸುಂದರಶರ್ಮ,ಸಕಲ ಸ್ವಾತಂತ್ರ್ಯ,kan,Saarvajanika-Hand-akaasu,Digital Library of India,1954,Kannada,Old Kannada Books,Scanned Kannada Books of DLI,http://creativecommons.org/publicdomain/mark/1.0/,RMSC- IIIT-H,http://www.dli.ernet.in/handle/2015/363636
