Title,Author,Link,ReadOnline,BarCode,Year,FileFormat,Publisher,Source,DigitalPublisher,PublicationDate,ScanningCenter,Language,TotalPages,
Nishhkaama Yoogi,Unknown,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028515,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/479&first=1&last=87&barcode=2030020028515,2030020028515,1949,Tagged Image File Format,Shaan'ti Man'dira,NONE,Digital Library Of India,1/7/2005,rmsc; iiith ,kannada ,87,
noru ruupaayi nootu,goopaalakrxshhnd-a,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010077696,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0164/064&first=1&last=50&barcode=5010010077696,5010010077696,1959,Tagged Image File Format,Sahithya Bhandara ; Hubli,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,50,
November_Sapthagiri_1984_Kannada,K.Subbarao,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074202,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/207&first=1&last=44&barcode=2040100074202,2040100074202,1984,Tagged Image File Format,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
Nrxpatunga,Su Ta Raa,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027614,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/692&first=1&last=225&barcode=2030020027614,2030020027614,1953,Tagged Image File Format,Shrei Gauriishan'kara Buka D'ipuu,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,225,
nudigannadi,ma pra puujaara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010037411,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/551&first=1&last=82&barcode=5010010037411,5010010037411,1937,Tagged Image File Format,mahadeva prabhakara,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,82,
Nuuru Putaund-i,Raajaratnan Ji Pi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027949,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/987&first=1&last=42&barcode=2030020027949,2030020027949,1940,Tagged Image File Format,Shaakyaman't'apa,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,42,
nuutana gand-ita,galagali,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010058928,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0164/028&first=1&last=100&barcode=5010010058928,5010010058928,1952,Tagged Image File Format,Vidyardhi;Mangalore,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,100,
nuutana itihaasa krxpidi bhaaga 1,duudihalli,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010042807,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0163/934&first=1&last=118&barcode=5010010042807,5010010042807,1951,Tagged Image File Format,Not Available,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,118,
Nuutana Laghu Vijaang-ana Trxtiiya Pustaka,duudihalli,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028845,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/736&first=1&last=142&barcode=2030020028845,2030020028845,1946,Tagged Image File Format,Besil Mishan Buk D'epo,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,142,
nuutana saamaanyajnj-aana,shrrii es aara gunjaala,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010044143,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0163/947&first=1&last=92&barcode=5010010044143,5010010044143,1950,Tagged Image File Format,D Ahoka pulishing DHARWAD,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,92,
Nuutana Saamanya Vijaang-ana 1,shrrii es aara gunjaala,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028880,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/761&first=1&last=97&barcode=2030020028880,2030020028880,1939,Tagged Image File Format,Basel Mishan Buk D'ipo,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,97,
nuutana shaastriiya vijnj-aanasaara prashnoottara maale,chi . kulakarnd-i,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010047214,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0163/967&first=1&last=86&barcode=5010010047214,5010010047214,1951,Tagged Image File Format,K.S.Kulakarni Book Depo ; Hubli,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,86,
Nuutana Tootagaarike Mattu Prakrxtishaasatra 5,chi . kulakarnd-i,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020029312,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/120&first=1&last=100&barcode=2030020029312,2030020029312,1945,Tagged Image File Format,Basel Mishan Buk D'ipo,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,100,
Nyaasakhanda,chi . kulakarnd-i,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020029449,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/241&first=1&last=210&barcode=2030020029449,2030020029449,1948,Tagged Image File Format,Pi Ven'kat'araav Sharmand-aa,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,210,
Our Judiciary,Agravaal Baalamukund,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990129324,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/rawdataupload1/upload/0127/986&first=1&last=244&barcode=99999990129324,99999990129324,2000,Tagged Image File Format,National Book Trust,NBT,Digital Library of India,10/16/2004,cdac;noida,kannada ,244,
Our Judiciary,Agravaal Baalamukund,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990175680,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data1/upload/0029/990&first=1&last=244&barcode=99999990175680,99999990175680,2000,NULL,National Book Trust,NBT,Digital Library of India,10/16/2004,cdac;noida,kannada ,244,
Paali Pajja Pushhpanjali,Raajaratnan Ji Pi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027966,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/003&first=1&last=70&barcode=2030020027966,2030020027966,1937,Tagged Image File Format,Shaakya Saahitya Man't'apa,Osmania University,Digital Library Of India,10/16/2004,rmsc; iiith ,kannada ,70,
Paarasii Kaviindraru,Vaasudeivamuurti Madhugiri,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028036,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/064&first=1&last=96&barcode=2030020028036,2030020028036,1947,Tagged Image File Format,Karnaat'aka San'ghu,Osmania University,Digital Library Of India,10/16/2004,rmsc; iiith ,kannada ,96,
Paashchaatya Raajakiiyatatvagalu,Yaamunaachaarya En,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027787,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/843&first=1&last=85&barcode=2030020027787,2030020027787,1941,Tagged Image File Format,Pan'chaachaarya Elekt'rik Pres,Osmania University,Digital Library Of India,10/16/2004,rmsc; iiith ,kannada ,85,
Paataaladalli Paapachchi,Kastuuri Naa,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027496,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/585&first=1&last=118&barcode=2030020027496,2030020027496,1935,Tagged Image File Format,Naa Kastuuri ,Osmania University,Digital Library Of India,10/16/2004,rmsc; iiith ,kannada ,118,
Pachcheya Tene,Raajaratnan Ji Pi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027945,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/983&first=1&last=90&barcode=2030020027945,2030020027945,1954,Tagged Image File Format,Karnd-aat'aka San'ghu,Osmania University,Digital Library Of India,10/16/2004,rmsc; iiith ,kannada ,90,
Padartha Chintamani,Venkata Ramancharya  P.,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046914,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/919&first=1&last=202&barcode=2040100046914,2040100046914,1954,Tagged Image File Format,Pratima Prakasan; Bangalore,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,202,
Padyasaara Prathama Bhaaga,Narasinhaachaarya Es Ji,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027930,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/970&first=1&last=217&barcode=2030020027930,2030020027930,1924,Tagged Image File Format,Es JiNarasin'haachaarya,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,217,
padyyasangraha,pi ji halakatti,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010034225,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0163/911&first=1&last=58&barcode=5010010034225,5010010034225,1937,Tagged Image File Format,hithachithkaru printing press,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,58,
pagaaradaaka,gand-apatiraava,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010041634,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/563&first=1&last=82&barcode=5010010041634,5010010041634,1955,Tagged Image File Format,Ajitha Prakashan ; Bilagani,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,82,
Pakshhigaana 55,Ananda,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027498,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/587&first=1&last=91&barcode=2030020027498,2030020027498,1942,Tagged Image File Format,Kaavyaalaya,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,91,
pallata,kumaarasvaamigalu,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010042799,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/598&first=1&last=172&barcode=5010010042799,5010010042799,1959,Tagged Image File Format,Vasantha Mudranalaya ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,172,
Panditana Neralu,Raajaratnan Ji Pi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027951,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/989&first=1&last=110&barcode=2030020027951,2030020027951,1946,Tagged Image File Format,Satyashoodhana Prakat'ana Man'dira,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,110,
Panjarada Hakki 4,Vandoopaadhyaayaru Chaaru,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027793,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/847&first=1&last=86&barcode=2030020027793,2030020027793,1948,Tagged Image File Format,Chaaru Van'doopaadhyaayaru ,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,86,
Panchadasi,Raghunadh Gangadhara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046915,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/920&first=1&last=508&barcode=2040100046915,2040100046915,1948,Tagged Image File Format,City Book Stall; Hubli,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,508,
Panchamrita,Raghunadh Gangadhara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990129380,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/rawdataupload1/upload/0128/042&first=1&last=66&barcode=99999990129380,99999990129380,1995,Tagged Image File Format,National Book Trust,NBT,Digital Library of India,12/29/2004,cdac;noida,kannada ,66,
Panchamrita,NULL,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990175736,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data1/upload/0030/046&first=1&last=66&barcode=99999990175736,99999990175736,1995,NULL,National Book Trust,NBT,Digital Library of India,12/29/2004,cdac;noida,kannada ,66,
Panditaraja Jagannatha,K.R.Goshi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046916,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/921&first=1&last=51&barcode=2040100046916,2040100046916,1995,NULL,Karnataka Vidya Vardhak Sang; Dharwad,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,51,
Panjabi Kathegalu,Unknown,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990129297,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/rawdataupload1/upload/0127/959&first=1&last=205&barcode=99999990129297,99999990129297,1972,NULL,National Book Trust,NBT,Digital Library of India,1/24/2005,cdac;noida,kannada ,205,
Panjabi Kathegalu,Unknown,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990175653,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data1/upload/0029/963&first=1&last=204&barcode=99999990175653,99999990175653,1972,NULL,National Book Trust,NBT,Digital Library of India,1/24/2005,cdac;noida,kannada ,204,
Papanna Parariyada Kathe,Unknown,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990129343,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/rawdataupload1/upload/0128/005&first=1&last=30&barcode=99999990129343,99999990129343,1997,NULL,National Book Trust,NBT,Digital Library of India,1/4/2005,cdac;noida,kannada ,30,
Papanna Parariyada Kathe,Unknown,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990175699,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data1/upload/0030/009&first=1&last=30&barcode=99999990175699,99999990175699,1997,NULL,National Book Trust,NBT,Digital Library of India,1/4/2005,cdac;noida,kannada ,30,
Paramatamnubavada Maharanyagalalli VOL-3,Murthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046917,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/922&first=1&last=610&barcode=2040100046917,2040100046917,1997,NULL,Eswar And Sons; Banglaore,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,610,
Paramatmanigu chaidachitagaligu eruva Sahariri Sharira Sambhanada,Iyengar  M O S,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=1990020047410,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0047/415&first=1&last=26&barcode=1990020047410,1990020047410,1968,Tagged Image File Format,Ubhayavedanta Pravarthana Sabha;Malleshwaram;Bangalore,ASR;Melkote,Digital Library Of India,1/9/2005,asr; melkote,kannada ,26,
Paratattva,Iyengar M O S,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=1990020047411,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0047/416&first=1&last=36&barcode=1990020047411,1990020047411,1964,Tagged Image File Format,Ubhaya Vedanta Pravarthana Sabha;Malleshwaram;Bangalore,ASR;Melkote,Digital Library Of India,1/9/2005,asr; melkote,kannada ,36,
Paratma Prakasha, Nagaraja,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046918,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/923&first=1&last=313&barcode=2040100046918,2040100046918,1964,Tagged Image File Format,Soothani  Diskshita,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,313,
parihaara,dattaatreiya kulakarand-i,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010077665,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/703&first=1&last=154&barcode=5010010077665,5010010077665,1952,Tagged Image File Format,Lalitha Sahithya Mala ; Dharvada,SCL-BNG ,Udl Ttd Tirupati,0000-00-00,rmsc; iiith ,kannada ,154,
Parnd-akuta,Krxshhnd-asharma Siddavyanahalli,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027896,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/938&first=1&last=233&barcode=2030020027896,2030020027896,1941,Tagged Image File Format,Saadhana Mudrand-aalaya,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,233,
patanga,parashuraama,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010042886,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0163/938&first=1&last=47&barcode=5010010042886,5010010042886,1957,Tagged Image File Format,New Gadaga Printers ; Gadaga,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,47,
pauraniiti,ji . bi . jathaara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010041580,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/556&first=1&last=119&barcode=5010010041580,5010010041580,1952,Tagged Image File Format,Bharat Book Depo ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,119,
pauraniiti,muuranaya,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010042272,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/572&first=1&last=108&barcode=5010010042272,5010010042272,1957,Tagged Image File Format,The Ashoka Publishing ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,108,
pauraniitiya a aa,sinpi lingand-nd-anavaru,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010042870,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/603&first=1&last=36&barcode=5010010042870,5010010042870,1951,Tagged Image File Format,R.K. Manari; Bilagani,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,36,
peddan kategalu,vi . ji . bhatta,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010077711,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0164/068&first=1&last=80&barcode=5010010077711,5010010077711,1952,Tagged Image File Format,Parnakuti Grandhamala ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,80,
Phalasanchaya 3,Huyilagoola Varadaraaja,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027766,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/823&first=1&last=127&barcode=2030020027766,2030020027766,1948,Tagged Image File Format,Gran'tha Prakaashana Samiti,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,127,
Phalavidhu Baldudake, Hari Vittala,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046919,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/924&first=1&last=92&barcode=2040100046919,2040100046919,1948,Tagged Image File Format,Sri Hari Vittala Prakasana; Banglore,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,92,
phoora tventi,en jiivana,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010045648,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0163/951&first=1&last=109&barcode=5010010045648,5010010045648,1955,Tagged Image File Format,mallikarjuna prakashana,SCL-BNG ,Udl Ttd Tirupati,0000-00-00,rmsc; iiith,Kannada ,109,
Pillai Andadi,Gopalacharya H,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=1990020047412,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0047/417&first=1&last=26&barcode=1990020047412,1990020047412,1960,Tagged Image File Format,Srikantha Press;Mysore,ASR ;Melkote,Digital Library Of India,11/6/2004,asr; melkote,kannada ,26,
Praantabhaashhe Rashhtrabhaashhe 5,Divaakara Ranganaatha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027687,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/755&first=1&last=69&barcode=2030020027687,2030020027687,1945,Tagged Image File Format,Kaan'gres Ratnamahootsava Varushha,Osmania University,Digital Library Of India,11/6/2004,rmsc; iiith ,kannada ,69,
Praand-adaana,Divaakara Ranganaatha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028704,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/626&first=1&last=54&barcode=2030020028704,2030020028704,1931,Tagged Image File Format,Ya Gu Kulakarand-i,NONE,Digital Library Of India,11/6/2004,rmsc; iiith ,kannada ,54,
Praand-i Shaasatra,Divaakara Ranganaatha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028903,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/780&first=1&last=503&barcode=2030020028903,2030020028903,1944,Tagged Image File Format,Maisuuru Vishva Vidyaanilaya,NONE,Digital Library Of India,11/6/2004,rmsc; iiith ,kannada ,503,
Praand-ijiivana 11,Naaraayand-araav E,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027823,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/872&first=1&last=83&barcode=2030020027823,2030020027823,1941,Tagged Image File Format,Pan'chaachaarya Elekt'rik Bok,Osmania University,Digital Library Of India,11/6/2004,rmsc; iiith ,kannada ,83,
Praarabdha Prahaara,Naaraayand-araav E,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028452,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/426&first=1&last=62&barcode=2030020028452,2030020028452,1932,Tagged Image File Format,Ya Gu Kulakarnd-i,NONE,Digital Library Of India,11/6/2004,rmsc; iiith ,kannada ,62,
praarthanoottara bhaashhand-ada bhaaga 3,saroojini,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010047047,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/640&first=1&last=112&barcode=5010010047047,5010010047047,1953,Tagged Image File Format,Not Available ,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,112,
Prabandha Prakaasha,Manoohararaayaru Deishapaande,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027789,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/845&first=1&last=245&barcode=2030020027789,2030020027789,1940,Tagged Image File Format,Deishapaan'd'e Manoohararaayaru ,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,245,
prabandha prakaasha,gookaaka vinaayakaraayara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010077689,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/707&first=1&last=302&barcode=5010010077689,5010010077689,1952,Tagged Image File Format,Desapande Manohararayaru ; Mysore,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,302,
prabhuddha vakkalinga Vol I,Not Available,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010058841,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/691&first=1&last=194&barcode=5010010058841,5010010058841,1953,Tagged Image File Format,Not Available ,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,194,
prabhulingaliila,shi . shi . basavanaala,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010047153,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/653&first=1&last=403&barcode=5010010047153,5010010047153,1956,Tagged Image File Format,Sahithya Samithi ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,403,
Prabhulingaliile,shi . shi . basavanaala,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028878,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/759&first=1&last=384&barcode=2030020028878,2030020028878,1938,Tagged Image File Format,Lin'gaayata Vidyaabhivrxddhi San'stheya,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,384,
Prabhulingaliileya Sangraha,shi . shi . basavanaala,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028934,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/799&first=1&last=271&barcode=2030020028934,2030020028934,1934,Tagged Image File Format,Basapalin'gayya En' Es,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,271,
Pradiipana Paraabhava,shi . shi . basavanaala,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028417,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/396&first=1&last=162&barcode=2030020028417,2030020028417,1953,Tagged Image File Format,Raajakamal Prakaashana,NONE,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,162,
